EAR,MAR,TIME
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.12255832183771465,0.0,19:54:01.926148
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.12255832183771465,0.0,19:54:01.926148
0.34647450072795627,0.06666666666666667,19:54:02.297709
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.12255832183771465,0.0,19:54:01.926148
0.34647450072795627,0.06666666666666667,19:54:02.297709
0.345465045477355,0.06666666666666667,19:54:02.737864
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.12255832183771465,0.0,19:54:01.926148
0.34647450072795627,0.06666666666666667,19:54:02.297709
0.345465045477355,0.06666666666666667,19:54:02.737864
0.31607825137907125,0.1276142374915397,19:54:03.099500
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.12255832183771465,0.0,19:54:01.926148
0.34647450072795627,0.06666666666666667,19:54:02.297709
0.345465045477355,0.06666666666666667,19:54:02.737864
0.31607825137907125,0.1276142374915397,19:54:03.099500
0.11963214840746536,0.03333333333333333,19:54:03.460654
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.12255832183771465,0.0,19:54:01.926148
0.34647450072795627,0.06666666666666667,19:54:02.297709
0.345465045477355,0.06666666666666667,19:54:02.737864
0.31607825137907125,0.1276142374915397,19:54:03.099500
0.11963214840746536,0.03333333333333333,19:54:03.460654
0.11738713324689466,0.0,19:54:03.819801
0.15803634493354013,0.13333333333333333,19:53:41.550204
0.31400495308538623,0.160947570824873,19:53:59.336583
0.2950116951668603,0.36666666666666664,19:54:00.583084
0.14546123323551485,0.06666666666666667,19:54:01.131378
0.13351311183337328,0.03333333333333333,19:54:01.555949
0.12255832183771465,0.0,19:54:01.926148
0.34647450072795627,0.06666666666666667,19:54:02.297709
